document_id,document_title,document_type,issuer_id,issuer_name,recipient_name,recipient_email,status,sha256_hash,blockchain_tx_id,created_at,updated_at
DOC-D4112BFFD8A4,Industrial Warehouse Property Title - Moreno,Real Estate Deed,ORG-7240,Title Guarantee & Deed Repository,Walter Moreno,walter.moreno896@globalid.org,Pending,f1afcfed0ed9e86f803656159c698b3a784923ec81a78e116d61ca5d51cc9bf3,0x6218ab0ff059e3270136f5e76db707a6c39701e7b47285cf308526395d86fe58,2024-05-14 10:55:48,2024-09-19 12:38:31
DOC-A606E2104A07,Salary Attestation & Service Letter - Torres,Employment Verification,ORG-1446,Beacon Registry Services,Harold Torres,harold.torres152@mail.com,Expired,c3a567a000123db2ef29a7817142c4eae00bcd6e43e78ad4,0xacc25e88bd23d57687c7856056fba21e606b9af0,2024-05-24 12:07:44,2024-09-21 13:55:21
DOC-5CB8904544E5,Software Licensing Contract - Gomez Solutions,Legal Contract,ORG-2490,Ironclad Document Trust,Jennifer Gomez,jennifer.gomez73@trustnet.io,Issued,9e99f6cef6e345f324ca024a0b36bf702cd9d58d0b44b422273e46815a2b217c,0x4b28211fbf2c4caf4cf4f0ca55bb80e2deeb93a5096717b76293abc953c26da6,2024-09-28 03:11:36,2024-09-28 03:11:45
DOC-57CD4560BCC8,Audited Income Statement Q2 - Moore Enterprises,Financial Statement,ORG-1022,Meridian Document Custody,Heather Moore,heather.moore616@techhub.io,Issued,ef14bb01c34fae688a1780774e16c50eba0c6c7d1ab82bd15f5050b0a5c35e97,0x7232081e2fdabe3f2c00d8c04395cab9e24d0f7f47dbbbf9e5e7d6e53849e263,2024-06-11 07:35:00,2024-09-12 20:24:38
DOC-8A1947C152F4,SOC 2 Type II Compliance Report - Wood Corp,Compliance Certificate,ORG-9011,TrustVerify Standards,Diana Wood,diana.wood963@globalid.org,Pending,5a0fd5c8af306a68206327357d53080980b7c93c2326a51a5e53480a8acf1feb,0x2e59692611b554d1592a84f135be479742190e3bcb25e77f7add0cfc8c81289b,2024-08-10 11:35:50,2024-12-08 11:25:03
DOC-EE7C7DF6F0CE,Residential Property Real Estate Deed - Patterson,Real Estate Deed,ORG-7450,State Title & Escrow Bureau,Donald Patterson,donald.patterson72@trustnet.io,Verified,bdbb26efe8e6d3d8a16489364e47ee550291c9d290f73ff2,0x6c06f4be5c49f557eb0795e596a1232cd7c6273f,2024-03-13 19:32:03,2024-07-04 07:51:24
DOC-7D64E43C8449,Official Academic Transcript - Benjamin Coleman,Academic Transcript,ORG-4401,Global Education Registry,Benjamin Coleman,benjamin.coleman864@mail.com,Pending,91cf50154ca0af0ee8e9051087304d284acbd28e97703fc9,0x7c406b9c3cea2bd79ba2845980ec2cfaaf4c7a96,2024-10-26 00:48:05,2025-04-04 14:49:11
DOC-79EBCF711276,State Tax Clearance Certificate - Sophia Rogers,Tax Return,ORG-3255,Municipal Tax Registry,Sophia Rogers,sophia.rogers394@federated.gov,Revoked,f08f2954ea1de8d9083605ef68502fe16d96f156150f695e,0xd0eeb86faa6bcc27c61b0d6ca08f5424f4956a57,2025-08-28 08:34:50,2026-02-08 17:35:21
DOC-C01CEC80ECD4,Biometric Identity Attestation - Butler,Identity Credential,ORG-6490,Global Passport & Biometric Custody,John Butler,john.butler214@mail.com,Expired,4a970976129cf3f4c34587267269e992f606ae5fa64439f14be12330fd21d8fe,0x30d3f372522a4e3c819b5fd6d41b4281d2f767b4e49da94338a89c06c851a0a9,2024-01-07 08:45:44,2024-03-28 17:20:17
DOC-7B4ED77A6FCE,Commercial Land Deed - Lot 95 - Andrew Adams,Real Estate Deed,ORG-7450,State Title & Escrow Bureau,Andrew Adams,andrew.adams564@secureverify.com,Pending,aca179d1558da11ae134719910f4bf71adab20ad388a0a96,0xbe5bd79a69748c5dcf81890f8d560a98c4252fe4,2024-07-14 02:08:47,2024-07-14 02:08:47
DOC-6852DF47A1AD,Renewable Battery Storage Patent - Timothée Reyes,Patent Filing,ORG-8570,TechIP Innovation Archive,Timothée Reyes,timothée.reyes22@trustnet.io,Issued,2671a15c9d3e5f7d92fffbe82219cf7b6988f8453271d0cc11f1257c2cd83d8a,0x5620f23acda1a3f1006c8eb6b5d5c364bf7ee30f73b2641a2a9718dd5cdaf659,2024-12-08 22:02:16,2024-12-08 22:02:24
DOC-0978BD6C91A9,ISO 14001 Environmental Management Attestation - Griffin,Compliance Certificate,ORG-9480,AICPA SOC Reporting Authority,Janet Griffin,janet.griffin919@techhub.io,Verified,f0fdce92863c2defe07ba2b17665f17f4fa241d6a7ce60a5ceecdfc89d19236a,0xf93b3ab10f076687de2c36a2bc7ad7ece78e67aad985708b22130d5b1cf5494e,2024-04-23 23:46:12,2024-04-23 23:46:20
DOC-AFA3AF72694E,Consolidated Financial Audit - Wilson Group,Financial Statement,ORG-1640,PwC Statement Verification Bureau,Shirley Wilson,shirley.wilson473@globalid.org,Issued,87925335c398ecefac5ee54d20fee124fa85f72c0b5a20c576dfff3c7fb0d69c,0x193458fdf3700d3dffc950f9408095f6e15db9d46ac710c7c9af44c566febfb8,2024-05-25 13:26:34,2024-05-25 13:26:40
DOC-2CD5B4D9AADE,Autonomous Navigation Patent Filing - Patel,Patent Filing,ORG-8122,Global IP Office,Sophia Patel,sophia.patel756@example.com,Verified,4d4c502e0ab6bded12cf904b8662590686f5ee91eae5e21cfe859ede2d37c808,0xda263bf1b5c3a229782c88f08ec3da4d34151e896a4b8a03b688dfad94bd98b7,2024-01-22 05:46:45,2024-01-22 05:46:52
DOC-0D3C2F8B3343,PCI-DSS Level 1 Compliance Certification - Peterson,Compliance Certificate,ORG-9480,AICPA SOC Reporting Authority,Elena Peterson,elena.peterson823@company.com,Expired,adcd388c79b1179474d573d2c5f69dc56bedfbd8e233f90ab82fa3f6bc75f8b1,0x6ba1676dc43d3efe74ba90a7076d78bf4032bd26fe8b95253a8054daab90c861,2025-01-11 09:45:17,2025-03-20 18:57:36
DOC-1915EA5AA33D,Emergency Room Admission Record - Brown,Medical Record,ORG-5021,Metro Health Data Hub,Billy Brown,billy.brown156@globalid.org,Expired,d95b4c794649a56a1b4c0381f600c9784c71293b501feadcd4e8eb1529a12334,0x2c4880d63c583d90a7af287840b2cd1c77482903d6cf97627965782bec01433f,2025-09-02 19:00:43,2025-12-10 09:36:17
DOC-F0A791258F8D,Machine Vision Processing Patent - Moore,Patent Filing,ORG-8250,USPTO Electronic Patent Ledger,Emily Moore,emily.moore111@company.com,Verified,6e232293fafb4304e8e46d66e27475b20a3722d7674512e1,0x19fd642fcfa5960742472daf85d120bea1fd0c5c,2026-03-28 15:23:29,2026-05-29 14:45:47
DOC-C033D3B94EE9,Non-Disclosure Agreement (NDA) - Brooks,Legal Contract,ORG-2019,Apex Legal Group,Chloe Brooks,chloe.brooks502@corpmail.org,Verified,297651e1384d5b931fd9db0d630d2f0178014f3f595f669aca431a76d6f79d00,0x937c1ed573d3c15c9b335e477cadeab7ae75d4ee1426112a0e72b73bc46f9900,2024-08-26 19:21:04,2024-12-04 07:40:44
DOC-8C83770E655D,Profit and Loss Statement - Nicholas Turner,Financial Statement,ORG-1640,PwC Statement Verification Bureau,Nicholas Turner,nicholas.turner753@example.com,Verified,a5ca0974427d204b2e06105705fa5abf009ca137a04d242391b74e366a9bd543,0x1c6005b526270c225160fbbc3b9f1d21f563cbea7631ed05da4ad4faa18fccd1,2024-05-13 23:41:23,2024-10-14 21:56:41
DOC-9A771610410C,Corporate Staff Verification Certificate - Mendez,Employment Verification,ORG-1044,Workforce Attestation Bureau,Charlotte Mendez,charlotte.mendez162@corpmail.org,Expired,30b836cc5438a2055d202240f9842ce04a1a40af959b6e9a,0x315c1896c5096ad5267d2b338f8bc34eabcc3b2d,2025-11-24 18:12:44,2026-02-03 02:50:38
DOC-83D7A62ECB77,Annual Balance Sheet 2024 - Jackson Corp,Financial Statement,ORG-1022,Meridian Document Custody,Carl Jackson,carl.jackson172@corpmail.org,Verified,7621ab2fdeeeaaa6ac39a40397c588aa4526e49668b5583a310243ce1bd9a41b,0xac774dcb6aef82f8a3eb505fcf19cdf651a90efb41486ef1eed79caa2627390a,2024-12-28 15:14:43,2024-12-28 15:14:43
DOC-EE6B00FE5791,Postgraduate Attestation & Diploma - Williams,Academic Transcript,ORG-4401,Global Education Registry,Samuel Williams,samuel.williams896@corpmail.org,Issued,060a38fa9e7741ea3576fa609b311f92ae739d3eaec7f4e3,0x7e26dffd2e9c17cda2bcc1f0e085f5b8ae0aae90,2025-12-05 01:16:33,2025-12-05 01:16:41
DOC-DE468E8D5A71,Digital Passport Identity Credential - Chloe Perry,Identity Credential,ORG-6099,National Identity Bureau,Chloe Perry,chloe.perry897@techhub.io,Issued,9aaf6a1221d4d66fea26b6960b4ec3c51469e6dda99d18d5,0x85a089b956d6c71c5838ca9768c8905d3626719f,2026-01-02 08:56:38,2026-03-28 03:05:29
DOC-FE2B68C265AE,Annual Tax Filing 2025 - Steven Ramirez,Tax Return,ORG-3109,Federal Revenue Service Center,Steven Ramirez,steven.ramirez7@example.com,Verified,1ac8b30fa0ecc29b89a14f5f9172d9af69b4ccc84c261c3ef55ae71675907c7b,0x75647e9ff7073244f19010e561f0836c256ab7f61997126e6b7fd41d71120d1d,2026-04-11 10:41:42,2026-04-11 10:41:47
DOC-3D3B164A8BDC,Hospital Discharge Summary - Patterson,Medical Record,ORG-5490,National BioHealth Repository,Sharon Patterson,sharon.patterson208@federated.gov,Issued,79f09b60c88ee33565e88310df652a23997eaa1d8114744792146b6d7cc1bd58,0x0e3c3d2ce9d389d6ec79d9f154495f36ea0a3efd0499f9fac18837525f39033d,2024-11-21 14:33:26,2025-02-23 11:27:28
DOC-43D793A34C6D,Partnership Agreement - Peterson Corp,Legal Contract,ORG-2250,Consolidated Legal Escrow,Samantha Peterson,samantha.peterson361@company.com,Expired,6caec588273d361bf061862000d2c5c1ca3a6c1c5d348a49,0x8370045d085d7cdfab7b9546ea15e0c8c0a588c3,2026-05-04 17:00:22,2026-05-04 17:00:31
DOC-9A3FEC0AFF1E,Machine Vision Processing Patent - Owens,Patent Filing,ORG-8570,TechIP Innovation Archive,Jesse Owens,jesse.owens433@example.com,Issued,814d928fd42007ece47c22712d941161ebb1f4c2e0edb9967f60644acf24ce10,0x48c61a4fb19d9cb4d29cfee434683854ad64d5bfb8280e6208877b3c80066062,2024-12-08 17:48:35,2024-12-08 17:48:43
DOC-55F88CA388BC,Vendor Purchase Agreement - Brenda Reed,Legal Contract,ORG-2104,LexisNexis Legal Custody,Brenda Reed,brenda.reed387@techhub.io,Verified,426288dac5a8b51681b1cebb6ef4fed805dc9d3a16e42486,0x3868d2518c094aee015a6067d6165337bdee0125,2024-12-30 20:20:54,2024-12-30 20:20:57
DOC-426449837465,Arbitration & Confidentiality Agreement - Robinson,Legal Contract,ORG-2250,Consolidated Legal Escrow,Beverly Robinson,beverly.robinson984@techhub.io,Verified,af1368098b556f2662e444c76259cd24683801bc01ba25d26732d74a61c0cd3c,0x5559ca2320e884fbde89960253fb1376cfd8f1e980acf01c8c2955c6e15f594b,2025-06-06 15:01:08,2025-08-21 19:58:03
DOC-D9117310D448,Consolidated Financial Audit - Rogers Group,Financial Statement,ORG-1510,Deloitte Financial Audit Repository,Evelyn Rogers,evelyn.rogers278@enterprise.net,Pending,ca9050b55a33016e12f93fd64a8749ea0f477101411ec6637afd4f874f1ad884,0xd1eed9154ebe28f71d9e5c768181a131a54005b117e002a25efa125e83d746d1,2024-11-30 15:42:08,2025-02-01 05:20:47
DOC-03F294F58E0D,Official Academic Transcript - Jonathan Foster,Academic Transcript,ORG-4280,Parchment Academic Trust,Jonathan Foster,jonathan.foster205@corpmail.org,Expired,709a1fcf5f3c5416e2b4be1f4a897219acc453cb148d15420666719a3cf9e16d,0xd674df59c82b19edbb30ba9b002c383eff4b8ccbffa70eae750d80e71c4647cc,2024-04-25 23:21:28,2024-04-25 23:21:32
DOC-BBF518B816BE,Software Licensing Contract - Jordan Solutions,Legal Contract,ORG-2490,Ironclad Document Trust,Alice Jordan,alice.jordan816@secureverify.com,Verified,82cd02163af7bf08c26487807696c1c663421578d3613e5eb42ce098c4133589,0x9fd6b6f5b1b3c8e19dbca7e8596b3d409aabc877d55ff6ee2c84f1c4a3fce2ac,2024-02-01 16:43:19,2024-05-13 17:03:31
DOC-EBF23E11D7CC,Semiconductor Fabrication Method Patent - Noah Jenkins,Patent Filing,ORG-8122,Global IP Office,Noah Jenkins,noah.jenkins676@mail.com,Verified,645fbd7bca8c17a6b73a18447b3489f3f898e426320bb1d1,0x35a596ba775d551b17d6baa00a459cbaf383caa2,2024-04-22 03:53:26,2024-09-18 15:23:36
DOC-347ACA498F04,Quantum Encryption System Patent - Teresa Gomez,Patent Filing,ORG-8122,Global IP Office,Teresa Gomez,teresa.gomez684@federated.gov,Verified,79d83487410273c0614c05087853c5b499650582e4ea34ce,0xe86b99e80a4f5a200f6137f6027ee03cf5e99993,2024-10-01 16:31:21,2025-03-20 12:14:04
DOC-1DB2D00FE625,PCI-DSS Level 1 Compliance Certification - Allen,Compliance Certificate,ORG-9370,SGS Global Compliance Office,Heather Allen,heather.allen463@example.com,Verified,b0abbb7c38594cfb00911068c3731b5c1dcbea549219184024687dc612f6f77e,0x8caead734d480b14585daffd9784999d089bb6e165117da11dc76405589f2dd8,2026-03-26 05:30:26,2026-07-09 15:48:03
DOC-DE9742E31F53,Digital Passport Identity Credential - Laura Scott,Identity Credential,ORG-6210,Department of Motor Vehicles Trust,Laura Scott,laura.scott126@globalid.org,Verified,524baf23af5f5a9a7da98e3ed9d953771202e506af16aa89,0xeed8bfa27edeb000626fb26b6c78ca23e87ca131,2026-01-15 19:57:30,2026-06-22 07:42:04
DOC-D22278C08F52,Enhanced Driver Identification - Natalie Sullivan,Identity Credential,ORG-301,State Licensing Bureau,Natalie Sullivan,natalie.sullivan402@company.com,Verified,4f746c595e050c2d2603b2b154c8853942ccad55b86174ca93d0facab4a7123d,0xf4db8a5d61fca2d71b87de5efd8440ae430f5c2cb501cf695fbc9a604f554ede,2025-12-26 14:28:35,2025-12-26 14:28:37
DOC-F59DB17AE0FD,Proof of Employment & Income - Cruz,Employment Verification,ORG-1044,Workforce Attestation Bureau,Pamela Cruz,pamela.cruz4@mail.com,Pending,56298f6677af7565595da4508cffb287a63aab62fdb1150c,0x05ab0398d1790948507ac2aa8f54cc1cdb1999c8,2024-08-23 08:40:43,2025-01-27 17:58:13
DOC-31CB5CCE94CA,Employment Verification - Reyes,Employment Verification,ORG-1446,Beacon Registry Services,Beverly Reyes,beverly.reyes627@enterprise.net,Verified,cf82358f2c689705d1d388f896d2ebdfae34dff3afcb3a4027a7a9698d06263a,0x6b2ebacb06c3757b25b79699e85ed12568b923570fce9f339860eddada54af89,2024-11-06 07:23:17,2024-11-06 07:23:27
DOC-FF4966EA42D7,ISO 9001 Quality Management Certificate - Miller,Compliance Certificate,ORG-9290,TUV Rheinland Standards Registry,Zachary Miller,zachary.miller470@trustnet.io,Issued,35f1e14a293cb982eae3b32af1b315f21b152fb61be417d3a93c0263ea81fbf2,0x4d0cd9abee7784df7ccbb2438fdef9262cbe1b927ba48907a4b3a1b2c8bd1b2b,2025-04-15 08:14:50,2025-04-15 08:14:52
DOC-5DD5BA9ADF74,Diagnostic Pathology Report - Gutierrez,Medical Record,ORG-5140,Epic Interconnect Registry,Elijah Gutierrez,elijah.gutierrez158@secureverify.com,Verified,d08bcc17a66fdbe06c5a2c0794692ee5247330add38a3bdada8a33621bad1449,0x23bfd2715877503f99b03042ac24d3ff301e78af4ebe12650963bac2d0e76669,2025-02-02 15:15:54,2025-02-02 15:15:59
DOC-87E0BBFDF10E,Mid-Year Financial Audit - Burns Capital,Financial Statement,ORG-1640,PwC Statement Verification Bureau,Janet Burns,janet.burns342@mail.com,Verified,2357583214ad399c634d8f4ea6078785ecb0ef921c3059af77f904a1f8d0f709,0x97cbb7841cf0d5e791924baeccf02abc5ef15d24d717be1d2388f7e2bde9cb45,2026-02-20 09:52:33,2026-02-20 09:52:39
DOC-CCD3BF70FD4C,Quitclaim Deed & Property Transfer - Matthew Anderson,Real Estate Deed,ORG-7580,National Land Ownership Archive,Matthew Anderson,matthew.anderson869@secureverify.com,Pending,8c4b8d56958815f7c59e6b4cd53ecaa2aa4550a77d228a398963c515a27bb249,0xdf121473cddf685194067eb41a15abcb2ad5c7e73d88ba1428a83c76ae269cc3,2025-03-24 04:25:41,2025-06-29 06:05:23
DOC-F172D30B2483,Autonomous Navigation Patent Filing - Ward,Patent Filing,ORG-8440,European Patent Office Registry,Noah Ward,noah.ward404@mail.com,Verified,c1de07fe4848035cdab9bfcbe282ced40ca4b8073238fa93aaa41af2e3d97486,0x3a9ea8f036117685b7944ee372a21dbed08c1a6c49b3224ab5a510e540253ef6,2026-02-28 16:49:36,2026-07-08 11:56:19
DOC-0C57C425E6BE,AI Neural Architecture Patent - Moreno,Patent Filing,ORG-8250,USPTO Electronic Patent Ledger,Wayne Moreno,wayne.moreno231@globalid.org,Issued,92814f58b42728c7e29a76ce2924e4d0b10a363e4fe15ebd,0x704e9574aeea872a6a50d89a036a510d37ab79c8,2025-05-29 09:30:45,2025-11-06 00:33:37
DOC-9225D02D6C07,Official Academic Transcript - Justin Harrison,Academic Transcript,ORG-4401,Global Education Registry,Justin Harrison,justin.harrison616@company.com,Verified,80226f9a12c67c569fd4d5c6ecadb807d186ee21bd5677878ebbbe15a93b570e,0x49e8f1bc458a51e0704f43a4d833a09f65dc4baa9a98ee95759a6571fdf6a8b0,2026-03-06 16:56:52,2026-03-06 16:56:58
DOC-46C261DECC31,Digital Passport Identity Credential - Lauren Snyder,Identity Credential,ORG-6380,CLEAR Verified Identity Authority,Lauren Snyder,lauren.snyder983@globalid.org,Verified,75e7465f40a601f5362e7cda7611f0c22c9fb93b2cbf0b27d1ee950e79401ecd,0x3d58195882499eaee771c59b83ee5167bd01b5808655ba1f47020c2741636e51,2026-03-06 00:53:56,2026-03-06 00:54:02
DOC-4EDBE099EBA8,PCI-DSS Level 1 Compliance Certification - Wood,Compliance Certificate,ORG-9480,AICPA SOC Reporting Authority,Jacob Wood,jacob.wood188@corpmail.org,Expired,a120b3e98cf6e31322ccdcda72747d6e495632e0bfbe2b4aac286d5f82d52357,0x30844b0347ba5f91551f80470d0de088e4643e96f7b8adc1284f57a19ae7c7de,2026-04-11 02:28:47,2026-04-11 02:28:51
DOC-7B37B710913A,Vendor Purchase Agreement - Angela Bell,Legal Contract,ORG-2104,LexisNexis Legal Custody,Angela Bell,angela.bell598@secureverify.com,Verified,5b683e0e11c985de79d07e7988e8302863834bd5bf685b2f,0xc2fd614f39f889ee1b5e4be2e6b3b77d1bc8580b,2025-10-18 09:28:42,2025-10-18 09:28:46
DOC-03040CC37802,Audited Income Statement Q3 - Turner Enterprises,Financial Statement,ORG-1022,Meridian Document Custody,Susan Turner,susan.turner500@company.com,Revoked,a7db429c04e915e2845147253f645137fa9bf7a270d4cc9a27cf5a81c65ab14c,0x259d696a3e692060828dcd919819c2065705835d0b432030085fb130a3444e2b,2025-06-02 03:32:21,2025-11-22 12:50:13
DOC-47F9990348B2,Quitclaim Deed & Property Transfer - Kathryn Ramos,Real Estate Deed,ORG-7110,County Land Registry,Kathryn Ramos,kathryn.ramos22@enterprise.net,Verified,a164e823328064612534e5fa9f16fcc79141413dcd827d4cdb60d2b6960d5e99,0xbef53563431e913d68fed2607f2db361bf17845a42e210c044b36431a847a843,2025-09-09 11:23:15,2025-09-09 11:23:20
DOC-94659F12C08F,Postgraduate Attestation & Diploma - Gibson,Academic Transcript,ORG-4401,Global Education Registry,Helen Gibson,helen.gibson653@techhub.io,Verified,8ecf970fbccf56224f5aaf03c9632495b0acb8bd237c6bcc,0x97e814ce5cdafdb252beccba252af97fbe91a250,2025-02-07 11:12:29,2025-02-07 11:12:38
DOC-1838B2747D05,University Degree Verification - Cook,Academic Transcript,ORG-4390,University Registrar Consortium,Samuel Cook,samuel.cook280@mail.com,Pending,60bfb6e754a433e3f025d083b2c6ac4b4feef75ad209e1e0,0xb42bb42325432b9195abede97bc79e0b01f864b1,2024-11-25 23:24:50,2024-11-25 23:24:55
DOC-7230A38738C9,Proof of Employment & Income - Rivera,Employment Verification,ORG-1446,Beacon Registry Services,Natalie Rivera,natalie.rivera30@techhub.io,Verified,13efeb47c5ba6267f71641be02e0966a47000f89a8eca40c9bfae68d6a3898b5,0x46538c137de59fb7c503e13c18603b3d89da053c740640d7beda4beca5ecbd62,2026-02-23 13:53:47,2026-02-23 13:53:49
DOC-6E22BFD43EE8,National Driver License Record - Owens,Identity Credential,ORG-6099,National Identity Bureau,Jack Owens,jack.owens379@enterprise.net,Verified,dd72edd45f73bc4056d249342576649d32f4a7ae1963b6d6,0xacbc5e311f6e65720943a5c56cec05617747fe28,2024-02-23 09:20:59,2024-05-06 14:39:11
DOC-C74959958832,Commercial Office Deed - Daniel Diaz,Real Estate Deed,ORG-7580,National Land Ownership Archive,Daniel Diaz,daniel.diaz791@mail.com,Pending,e0806f79d57bc1ebb4ecea80e9fab08a983b2029aaed358e540e060145df3f44,0x6cd28be4bba188351e942eb9a680b7057e63e5cf5acc84cfb5cd84dce3f48c7b,2024-10-08 14:20:31,2025-01-25 07:43:17
DOC-C1496FE55FEF,Official Academic Transcript - Patricia Cole,Academic Transcript,ORG-4280,Parchment Academic Trust,Patricia Cole,patricia.cole447@secureverify.com,Verified,d1060a527ed8ce4426605501bfb18e324a257ff978c09f7d,0xfa00d397e2df8ed3d4aaa08d38e5ed69e1055dcb,2024-11-24 07:25:17,2025-04-11 20:23:16
DOC-CDED6FA4C25E,Profit and Loss Statement - Albert Jordan,Financial Statement,ORG-1640,PwC Statement Verification Bureau,Albert Jordan,albert.jordan231@trustnet.io,Pending,3859cfd90efbfc2f3ae52d889216fc20fced5f02cc0d402e,0x0114d593ef46617d32d42cdb18f0ac6f729c60eb,2026-04-26 13:14:57,2026-04-26 13:15:04
DOC-71AC0739E0A7,Individual Income Tax Return Form 1040 - Joshua Hunter,Tax Return,ORG-3109,Federal Revenue Service Center,Joshua Hunter,joshua.hunter579@secureverify.com,Issued,796d548c4d86bae6c95259ddb034eeb9acb8742de23fa0b3ef9dc093fbe20876,0x3cb4918a042a87984e5748fbf8d01d4b487912dc508181c4894fae8badbf8530,2026-05-26 18:16:29,2026-10-20 17:39:20
DOC-640B9095913C,Arbitration & Confidentiality Agreement - Richardson,Legal Contract,ORG-2104,LexisNexis Legal Custody,Nicole Richardson,nicole.richardson307@mail.com,Pending,e154347b92fc1486e6a3a871678fa798501a2c80b2b01c22d81fa5252ce0653c,0x81a9235ab8e5932f8a74d7814b22c9c34206d4223ca1c351b6cfe61aea73fdcc,2026-05-12 17:44:01,2026-11-05 00:15:44
DOC-F07773787C84,Tenure & Position Verification - Diane Ross,Employment Verification,ORG-1305,Apex Talent Verification Systems,Diane Ross,diane.ross647@mail.com,Expired,c6ecbbebfc8180f3918d52893b0b248faacd9cb9156de88a,0xfff1953b98cebebbdb385a1ed812007fe29ecb6f,2026-04-27 09:18:21,2026-09-13 07:27:34
DOC-39C3E7585FE2,Executive Employment Record - Alvarez,Employment Verification,ORG-1305,Apex Talent Verification Systems,Jeremy Alvarez,jeremy.alvarez38@corpmail.org,Verified,e837d6f7ba158ae1246df8c26e84c628b103c8cf3f29562310cc291e9800e41a,0x08962747ee71fc8e49ee8aca0c292bc3bba1eccea87da2832cdd60a6857003a2,2024-12-21 13:14:34,2024-12-21 13:14:40
DOC-159905414F33,Withholding & Wage Tax Statement - Gomez,Tax Return,ORG-3410,National Tax Records Authority,Abigail Gomez,abigail.gomez743@company.com,Issued,6ffcc92912221c79198e8a6c562b7f5783a5924f2e839ec872b7ee998b0c6e55,0xabccc15daa63c7a97b13b6fb6555b837a5317bcce5ce9c15aeb8ae9e70b6d9dc,2025-05-10 09:04:05,2025-05-10 09:04:13
DOC-5D8B7290ED8A,Software Licensing Contract - Brown Solutions,Legal Contract,ORG-2104,LexisNexis Legal Custody,Teresa Brown,teresa.brown374@example.com,Issued,da20cdae13bbef98fcfd07a636d99a9d7ceaacfe25b4797f,0x573225205fc569ed521102b547d59aa5e86e9a99,2025-07-07 02:28:08,2025-07-07 02:28:12
DOC-79B067947372,Commercial Land Deed - Lot 49 - Raymond Mendez,Real Estate Deed,ORG-7110,County Land Registry,Raymond Mendez,raymond.mendez168@enterprise.net,Verified,3f71310458e2ebc053b0ef00cdc6566518247b547219cc75,0xba01d2cacfed3368e230012dc35e14292166603b,2026-02-18 17:25:52,2026-05-06 11:43:10
DOC-8F82BC3FEF68,Emergency Room Admission Record - Hunter,Medical Record,ORG-5021,Metro Health Data Hub,Nathan Hunter,nathan.hunter381@mail.com,Verified,5d15f411e59b25194aa5bf5dd7d0ec60a4a49ebac1cf44dc,0xee50c544d838925c60e218dda694dc026d7d5e72,2025-11-23 16:02:45,2025-11-23 16:02:49
DOC-D374684690BE,Commercial Land Deed - Lot 29 - Jordan Wright,Real Estate Deed,ORG-7390,Metropolitan Property Records,Jordan Wright,jordan.wright350@trustnet.io,Pending,996e4ed10d6e43af9c01131081b8b2e251d719591e7e81084e9900a831c5fe64,0xe79ccfc6aa30d77751f71ee30e8951cac1900cd424774c07e128401fc6393a19,2025-10-18 12:08:27,2025-10-18 12:08:30
DOC-BFECDAB5F0B5,SOC 2 Type II Compliance Report - Diaz Corp,Compliance Certificate,ORG-9480,AICPA SOC Reporting Authority,Richard Diaz,richard.diaz935@trustnet.io,Pending,1b07e14ad42640e1d28b7b2b5fe6f311493caf97923c151f,0x96886cfe84bce9a83b9e8b7db56ca5252235632c,2024-07-26 12:48:53,2024-07-26 12:48:53
DOC-8F464FA49590,Statement of Cash Flows - Kevin King,Financial Statement,ORG-1510,Deloitte Financial Audit Repository,Kevin King,kevin.king271@enterprise.net,Verified,82c1c34731cb86c4c576a834d88f31af6a7788508f48ce7997786cdd44f43810,0x23a6d78da208dc82aefdc10af5149112b967e8440ab548eb620874e7feed0d21,2025-07-18 20:03:45,2025-07-18 20:03:48
DOC-9EAA43AEABF9,Hospital Discharge Summary - White,Medical Record,ORG-5021,Metro Health Data Hub,Michelle White,michelle.white437@globalid.org,Verified,98fa656c63edb294b08bda446b2021c240231867910515cf,0x98453c8bfa0594ac6865cde3683a133e48703f6c,2024-11-17 11:52:59,2025-01-25 23:37:23
DOC-1A06F4870B18,Commercial Lease Agreement - Griffin Holdings,Legal Contract,ORG-2250,Consolidated Legal Escrow,Charles Griffin,charles.griffin211@mail.com,Verified,c3c61738cb7f6f043520dbe07487871d5b938bb809f507b6aa4b7334b1012cef,0x6bac86902a25ceb774b7b73b39b006234e6974cd395b71d153b3751db3fc8315,2025-02-10 23:59:31,2025-02-10 23:59:33
DOC-8A6C7B06F577,ISO 14001 Environmental Management Attestation - Campbell,Compliance Certificate,ORG-9180,BSI Assurance & Certification Hub,Debra Campbell,debra.campbell868@techhub.io,Verified,cfcafa1177e54988c296dec8badc2c95e01fb01678ee96b044963b60fa7282b9,0x3ad6953c9eec19c8ff22da96d6afc5761ff5b0ac3d91b8ed5c6ab3336192eba5,2025-06-19 04:57:18,2025-06-19 04:57:28
DOC-650E9FB1BB73,Immunization & Medical History - David Fisher,Medical Record,ORG-5290,Health Information Exchange (HIE),David Fisher,david.fisher321@trustnet.io,Revoked,a95c45da4fe036bc49555f354006df7aa14791fc4fa7cb9057c034b186638469,0xfdbbed124838dc55f3c6b4fc147a78486a91c053731c613e189d84c5b2128371,2024-08-14 02:09:13,2024-12-05 20:43:54
